"UNIPROT_ID"	"markers"	"bandle.allocation_DMSO"	"bandle.loc.probability_DMSO"	"bandle.loc.outlier_DMSO"	"confident.localisation_DMSO"	"bandle.allocation_Tg"	"bandle.loc.probability_Tg"	"bandle.loc.outlier_Tg"	"confident.localisation_Tg"	"bandle.diff.loc.prob"	"bandle.diff.loc.prob_lower_quartile"	"GENES"	"ENTRY-NAME"	"PROTEIN-NAMES"	"FUNCTION"
"O43795"	"unknown"	"PM"	0.999998459914868	0	"PM"	"ER"	0.999999936393835	0	"ER"	0.998006237855774	0.997074668258342	"MYO1B"	"MYO1B_HUMAN"	"Unconventional myosin-Ib (MYH-1c) (Myosin I alpha) (MMI-alpha) (MMIa)"	"FUNCTION: Motor protein that may participate in process critical to neuronal development and function such as cell migration, neurite outgrowth and vesicular transport. {ECO:0000250}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O43854"	"unknown"	"GOLGI"	0.999999999952865	0	"GOLGI"	"LYSOSOME"	0.999999999999996	0	"LYSOSOME"	0.997866226020839	0.997178615229531	"EDIL3 DEL1"	"EDIL3_HUMAN"	"EGF-like repeat and discoidin I-like domain-containing protein 3 (Developmentally-regulated endothelial cell locus 1 protein) (Integrin-binding protein DEL1)"	"FUNCTION: Promotes adhesion of endothelial cells through interaction with the alpha-v/beta-3 integrin receptor. Inhibits formation of vascular-like structures. May be involved in regulation of vascular morphogenesis of remodeling in embryonic development."
"O43909"	"unknown"	"PM"	0.9973524927266	0	"PM"	"LYSOSOME"	0.999979677933629	0	"LYSOSOME"	0.997813875045507	0.997169849625758	"EXTL3 EXTL1L EXTR1 KIAA0519"	"EXTL3_HUMAN"	"Exostosin-like 3 (EC 2.4.1.223) (EXT-related protein 1) (Glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase) (Hereditary multiple exostoses gene isolog) (Multiple exostosis-like protein 3) (Putative tumor suppressor protein EXTL3)"	"FUNCTION: Glycosyltransferase which regulates the biosynthesis of heparan sulfate (HS). Important for both skeletal development and hematopoiesis, through the formation of HS proteoglycans (HSPGs) (PubMed:28132690, PubMed:28148688). Required for the function of REG3A in regulating keratinocyte proliferation and differentiation (PubMed:22727489). {ECO:0000269|PubMed:22727489, ECO:0000269|PubMed:28132690, ECO:0000269|PubMed:28148688}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O60488"	"unknown"	"ER"	0.999999639091074	1	"Undefined"	"NUCLEOPLASM-2"	0.999998742975367	1	"Undefined"	0.997876372931369	0.99713086907943	"ACSL4 ACS4 FACL4 LACS4"	"ACSL4_HUMAN"	"Long-chain-fatty-acid--CoA ligase 4 (EC 6.2.1.3) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain acyl-CoA synthetase 4) (LACS 4)"	"FUNCTION: Catalyzes the conversion of long-chain fatty acids to their active form acyl-CoA for both synthesis of cellular lipids, and degradation via beta-oxidation (PubMed:24269233, PubMed:22633490, PubMed:21242590). Preferentially activates arachidonate and eicosapentaenoate as substrates (PubMed:21242590). Preferentially activates 8,9-EET > 14,15-EET > 5,6-EET > 11,12-EET. Modulates glucose-stimulated insulin secretion by regulating the levels of unesterified EETs (By similarity). Modulates prostaglandin E2 secretion (PubMed:21242590). {ECO:0000250|UniProtKB:O35547, ECO:0000269|PubMed:21242590, ECO:0000269|PubMed:22633490, ECO:0000269|PubMed:24269233}."
"O60493"	"unknown"	"GOLGI"	0.999999999999958	1	"Undefined"	"CYTOSOL"	0.999669735800244	1	"Undefined"	0.998005808547118	0.99736829888239	"SNX3"	"SNX3_HUMAN"	"Sorting nexin-3 (Protein SDP3)"	"FUNCTION: Phosphoinositide-binding protein required for multivesicular body formation. Specifically binds phosphatidylinositol 3-phosphate (PtdIns(P3)). Also can bind phosphatidylinositol 4-phosphate (PtdIns(P4)), phosphatidylinositol 5-phosphate (PtdIns(P5)) and phosphatidylinositol 3,5-biphosphate (PtdIns(3,5)P2) (By similarity). Plays a role in protein transport between cellular compartments. Together with RAB7A facilitates endosome membrane association of the retromer cargo-selective subcomplex (CSC/VPS). May in part act as component of the SNX3-retromer complex which mediates the retrograde endosome-to-TGN transport of WLS distinct from the SNX-BAR retromer pathway (PubMed:21725319, PubMed:24344282, PubMed:30213940). Promotes stability and cell surface expression of epithelial sodium channel (ENAC) subunits SCNN1A and SCNN1G (By similarity). Not involved in EGFR degradation. Involved in the regulation of phagocytosis in dendritic cells possibly by regulating EEA1 recruitment to the nascent phagosomes (PubMed:23237080). Involved in iron homeostasis through regulation of endocytic recycling of the transferrin receptor TFRC presumably by delivering the transferrin:transferrin receptor complex to recycling endosomes; the function may involve the CSC retromer subcomplex (By similarity). In the case of Salmonella enterica infection plays arole in maturation of the Salmonella-containing vacuole (SCV) and promotes recruitment of LAMP1 to SCVs (PubMed:20482551). {ECO:0000250|UniProtKB:O70492, ECO:0000269|PubMed:11433298, ECO:0000269|PubMed:18767904, ECO:0000269|PubMed:21725319, ECO:0000269|PubMed:23237080, ECO:0000269|PubMed:24344282, ECO:0000305|PubMed:21725319}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O60749"	"unknown"	"GOLGI"	1	1	"Undefined"	"NUCLEOPLASM-2"	1	1	"Undefined"	0.998005650545894	0.997201652273841	"SNX2 TRG9"	"SNX2_HUMAN"	"Sorting nexin-2 (Transformation-related gene 9 protein) (TRG-9)"	"FUNCTION: Involved in several stages of intracellular trafficking. Interacts with membranes containing phosphatidylinositol 3-phosphate (PtdIns(3P)) or phosphatidylinositol 3,5-bisphosphate (PtdIns(3,5)P2) (PubMed:16179610). Acts in part as component of the retromer membrane-deforming SNX-BAR subcomplex (PubMed:17101778). The SNX-BAR retromer mediates retrograde transport of cargo proteins from endosomes to the trans-Golgi network (TGN) and is involved in endosome-to-plasma membrane transport for cargo protein recycling. The SNX-BAR subcomplex functions to deform the donor membrane into a tubular profile called endosome-to-TGN transport carrier (ETC) (Probable). Can sense membrane curvature and has in vitro vesicle-to-membrane remodeling activity (PubMed:23085988). Required for retrograde endosome-to-TGN transport of TGN38 (PubMed:20138391). Promotes KALRN- and RHOG-dependent but retromer-independent membrane remodeling such as lamellipodium formation; the function is dependent on GEF activity of KALRN (PubMed:20604901). {ECO:0000269|PubMed:16179610, ECO:0000269|PubMed:17101778, ECO:0000269|PubMed:20138391, ECO:0000269|PubMed:20604901, ECO:0000269|PubMed:23085988, ECO:0000303|PubMed:16179610}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O60784"	"unknown"	"CYTOSOL"	0.999848488092046	1	"Undefined"	"NUCLEOPLASM-2"	0.999999995965478	1	"Undefined"	0.998021598967751	0.997488446100354	"TOM1"	"TOM1_HUMAN"	"Target of Myb protein 1"	"FUNCTION: May be involved in intracellular trafficking. Probable association with membranes."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O75347"	"unknown"	"CYTOSOL"	0.998212099074044	0.715	"Undefined"	"NUCLEOPLASM-2"	0.999987144981602	0	"NUCLEOPLASM-2"	0.993995514012167	0.991987380429445	"TBCA"	"TBCA_HUMAN"	"Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA)"	"FUNCTION: Tubulin-folding protein; involved in the early step of the tubulin folding pathway."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O75368"	"unknown"	"CYTOSOL"	0.999999417634626	0.986	"Undefined"	"NUCLEOPLASM-2"	0.999501311683753	0	"NUCLEOPLASM-2"	0.997939442730082	0.997326476881286	"SH3BGRL"	"SH3L1_HUMAN"	"SH3 domain-binding glutamic acid-rich-like protein"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O75414"	"unknown"	"MITOCHONDRIA"	0.999999999617135	0	"MITOCHONDRIA"	"PM"	0.99999998262928	0	"PM"	0.998032124064859	0.997376719593988	"NME6"	"NDK6_HUMAN"	"Nucleoside diphosphate kinase 6 (NDK 6) (NDP kinase 6) (EC 2.7.4.6) (Inhibitor of p53-induced apoptosis-alpha) (IPIA-alpha) (nm23-H6)"	"FUNCTION: Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate. Inhibitor of p53-induced apoptosis."
"O75436"	"unknown"	"GOLGI"	0.999999999999999	1	"Undefined"	"NUCLEOPLASM-2"	0.999874824892036	1	"Undefined"	0.99810113696754	0.997513740845624	"VPS26A VPS26"	"VP26A_HUMAN"	"Vacuolar protein sorting-associated protein 26A (Vesicle protein sorting 26A) (hVPS26)"	"FUNCTION: Acts as component of the retromer cargo-selective complex (CSC). The CSC is believed to be the core functional component of retromer or respective retromer complex variants acting to prevent missorting of selected transmembrane cargo proteins into the lysosomal degradation pathway. The recruitment of the CSC to the endosomal membrane involves RAB7A and SNX3. The SNX-BAR retromer mediates retrograde transport of cargo proteins from endosomes to the trans-Golgi network (TGN) and is involved in endosome-to-plasma membrane transport for cargo protein recycling. The SNX3-retromer mediates the retrograde endosome-to-TGN transport of WLS distinct from the SNX-BAR retromer pathway. The SNX27-retromer is believed to be involved in endosome-to-plasma membrane trafficking and recycling of a broad spectrum of cargo proteins (Probable). The CSC seems to act as recruitment hub for other proteins, such as the WASH complex and TBC1D5 (Probable). Required for retrograde transport of lysosomal enzyme receptor IGF2R (PubMed:15078902, PubMed:15078903). Required to regulate transcytosis of the polymeric immunoglobulin receptor (pIgR-pIgA) (PubMed:15247922). Required for the endosomal localization of WASHC2A (indicative for the WASH complex) (PubMed:22070227). Required for the endosomal localization of TBC1D5 (PubMed:20923837). Mediates retromer cargo recognition of SORL1 and is involved in trafficking of SORL1 implicated in sorting and processing of APP (PubMed:22279231). Involved in retromer-independent lysosomal sorting of F2R (PubMed:16407403). Involved in recycling of ADRB2 (PubMed:21602791). Enhances the affinity of SNX27 for PDZ-binding motifs in cargo proteins (By similarity). {ECO:0000250|UniProtKB:P40336, ECO:0000269|PubMed:15078902, ECO:0000269|PubMed:15078903, ECO:0000269|PubMed:15247922, ECO:0000269|PubMed:16407403, ECO:0000269|PubMed:22070227, ECO:0000269|PubMed:22279231, ECO:0000303|PubMed:20923837, ECO:0000303|PubMed:21602791, ECO:0000303|PubMed:21725319, ECO:0000303|PubMed:23563491, ECO:0000305}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O75844"	"unknown"	"PM"	0.999999999999943	0	"PM"	"LYSOSOME"	0.999999012310391	0	"LYSOSOME"	0.99811644695703	0.997637532654548	"ZMPSTE24 FACE1 STE24"	"FACE1_HUMAN"	"CAAX prenyl protease 1 homolog (EC 3.4.24.84) (Farnesylated proteins-converting enzyme 1) (FACE-1) (Prenyl protein-specific endoprotease 1) (Zinc metalloproteinase Ste24 homolog)"	"FUNCTION: Proteolytically removes the C-terminal three residues of farnesylated proteins. Acts on lamin A/C."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O75907"	"unknown"	"PM"	0.999999998906845	0	"PM"	"GOLGI"	0.999999999999982	1	"Undefined"	0.998058259768415	0.997161037728154	"DGAT1 AGRP1 DGAT"	"DGAT1_HUMAN"	"Diacylglycerol O-acyltransferase 1 (EC 2.3.1.20) (ACAT-related gene product 1) (Acyl-CoA retinol O-fatty-acyltransferase) (ARAT) (Retinol O-fatty-acyltransferase) (EC 2.3.1.76) (Diglyceride acyltransferase)"	"FUNCTION: Catalyzes the terminal and only committed step in triacylglycerol synthesis by using diacylglycerol and fatty acyl CoA as substrates (PubMed:16214399, PubMed:18768481, PubMed:28420705, PubMed:9756920, PubMed:32433611, PubMed:32433610). Highly expressed in epithelial cells of the small intestine and its activity is essential for the absorption of dietary fats (PubMed:18768481). In liver, plays a role in esterifying exogenous fatty acids to glycerol, and is required to synthesize fat for storage (PubMed:16214399). Also present in female mammary glands, where it produces fat in the milk (By similarity). May be involved in VLDL (very low density lipoprotein) assembly (PubMed:18768481). In contrast to DGAT2 it is not essential for survival (By similarity). Functions as the major acyl-CoA retinol acyltransferase (ARAT) in the skin, where it acts to maintain retinoid homeostasis and prevent retinoid toxicity leading to skin and hair disorders (PubMed:16214399). Exhibits additional acyltransferase activities, includin acyl CoA:monoacylglycerol acyltransferase (MGAT), wax monoester and wax diester synthases (By similarity). Also able to use 1-monoalkylglycerol (1-MAkG) as an acyl acceptor for the synthesis of monoalkyl-monoacylglycerol (MAMAG) (PubMed:28420705). {ECO:0000250|UniProtKB:Q8MK44, ECO:0000250|UniProtKB:Q9Z2A7, ECO:0000269|PubMed:16214399, ECO:0000269|PubMed:18768481, ECO:0000269|PubMed:28420705, ECO:0000269|PubMed:32433610, ECO:0000269|PubMed:32433611, ECO:0000269|PubMed:9756920}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O94760"	"unknown"	"CYTOSOL"	0.999999962334831	1	"Undefined"	"NUCLEOPLASM-2"	0.999999999309035	1	"Undefined"	0.997944812331013	0.997303243022507	"DDAH1 DDAH"	"DDAH1_HUMAN"	"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 (DDAH-1) (Dimethylarginine dimethylaminohydrolase 1) (EC 3.5.3.18) (DDAHI) (Dimethylargininase-1)"	"FUNCTION: Hydrolyzes N(G),N(G)-dimethyl-L-arginine (ADMA) and N(G)-monomethyl-L-arginine (MMA) which act as inhibitors of NOS. Has therefore a role in the regulation of nitric oxide generation."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O94887"	"unknown"	"ER"	0.999999999999996	0	"ER"	"PEROXISOME"	0.999999999968262	0	"PEROXISOME"	0.998031710601519	0.99750762331334	"FARP2 KIAA0793 PLEKHC3"	"FARP2_HUMAN"	"FERM, ARHGEF and pleckstrin domain-containing protein 2 (FERM domain-including RhoGEF) (FIR) (FERM, RhoGEF and pleckstrin domain-containing protein 2) (Pleckstrin homology domain-containing family C member 3) (PH domain-containing family C member 3)"	"FUNCTION: Functions as guanine nucleotide exchange factor that activates RAC1. May have relatively low activity. Plays a role in the response to class 3 semaphorins and remodeling of the actin cytoskeleton. Plays a role in TNFSF11-mediated osteoclast differentiation, especially in podosome rearrangement and reorganization of the actin cytoskeleton. Regulates the activation of ITGB3, integrin signaling and cell adhesion (By similarity). {ECO:0000250}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O95248"	"unknown"	"CYTOSOL"	0.99999999188005	1	"Undefined"	"RIBOSOME"	0.999999991775695	0.0890000000000001	"Undefined"	0.998094624193094	0.997524099053577	"SBF1 MTMR5"	"MTMR5_HUMAN"	"Myotubularin-related protein 5 (Inactive phosphatidylinositol 3-phosphatase 5) (SET-binding factor 1) (Sbf1)"	"FUNCTION: Acts as an adapter for the phosphatase MTMR2 to regulate MTMR2 catalytic activity and subcellular location (PubMed:12668758). May function as a guanine nucleotide exchange factor (GEF) activating RAB28 (PubMed:20937701). Promotes the exchange of GDP to GTP, converting inactive GDP-bound Rab proteins into their active GTP-bound form (PubMed:20937701). Inhibits myoblast differentiation in vitro and induces oncogenic transformation in fibroblasts (PubMed:9537414). {ECO:0000269|PubMed:12668758, ECO:0000269|PubMed:20937701, ECO:0000269|PubMed:9537414}."
"O95295"	"unknown"	"GOLGI"	1	1	"Undefined"	"NUCLEOPLASM-2"	0.999999999997624	1	"Undefined"	0.998081134767212	0.997527241469002	"SNAPIN BLOC1S7 SNAP25BP SNAPAP"	"SNAPN_HUMAN"	"SNARE-associated protein Snapin (Biogenesis of lysosome-related organelles complex 1 subunit 7) (BLOC-1 subunit 7) (Synaptosomal-associated protein 25-binding protein) (SNAP-associated protein)"	"FUNCTION: Component of the BLOC-1 complex, a complex that is required for normal biogenesis of lysosome-related organelles (LRO), such as platelet dense granules and melanosomes. In concert with the AP-3 complex, the BLOC-1 complex is required to target membrane protein cargos into vesicles assembled at cell bodies for delivery into neurites and nerve terminals. The BLOC-1 complex, in association with SNARE proteins, is also proposed to be involved in neurite extension. Plays a role in intracellular vesicle trafficking and synaptic vesicle recycling. May modulate a step between vesicle priming, fusion and calcium-dependent neurotransmitter release through its ability to potentiate the interaction of synaptotagmin with the SNAREs and the plasma-membrane-associated protein SNAP25. Its phosphorylation state influences exocytotic protein interactions and may regulate synaptic vesicle exocytosis. May also have a role in the mechanisms of SNARE-mediated membrane fusion in non-neuronal cells (PubMed:17182842, PubMed:18167355). As part of the BORC complex may play a role in lysosomes movement and localization at the cell periphery. Associated with the cytosolic face of lysosomes, the BORC complex may recruit ARL8B and couple lysosomes to microtubule plus-end-directed kinesin motor (PubMed:25898167). {ECO:0000269|PubMed:17182842, ECO:0000269|PubMed:18167355, ECO:0000269|PubMed:25898167}."
